,path,age,gender,duration,propensity_score,propensity_logit,race,matched_ID
834,at3_12167190_12644352.wav,-1.234623956954263,-1.329940920281972,-0.41528291484640245,0.9712932041594508,3.5214945001347417,1,DCB_se2_ag2_m_01_1_2571833_2613661.wav
835,no3_4812633_5770044.wav,-1.234623956954263,-1.329940920281972,0.6095058777109308,0.9647481307732357,3.309348507329365,1,DCB_se2_ag2_m_01_1_2024099_2056032.wav
836,ne8_3309705_4686507.wav,-1.234623956954263,0.7517731309286207,1.504431627685249,0.9136760599032379,2.3593691232512377,1,ROC_se0_ag1_f_01_1_243477_273640.wav
837,ne5_145971_860391.wav,-1.0741626691294652,-1.329940920281972,0.09099474391929192,0.884285861135206,2.0336575531482914,1,ROC_se0_ag1_m_02_1_2008057_2040114.wav
838,mi3_1364895_2127825.wav,-1.1811368610126636,-1.329940920281972,0.1945087633695282,0.9495387801337423,2.9347712542712348,1,ROC_se0_ag1_f_01_1_1339314_1368786.wav
839,mi6_9035208_9409617.wav,-1.1811368610126636,0.7517731309286207,-0.6345444287728204,0.9123626255957532,2.3428299714268594,1,DCB_se2_ag2_m_01_1_785801_817922.wav
840,at9_3060099_3225474.wav,-1.234623956954263,0.7517731309286207,-1.0805957489492939,0.9520547309854308,2.9885623921805125,1,ROC_se0_ag1_f_01_1_204214_233771.wav
841,ne4_5186160_5338305.wav,-1.234623956954263,-1.329940920281972,-1.1088268451629928,0.9750063169660578,3.663820835619142,1,ROC_se0_ag1_f_01_1_2623441_2653014.wav
842,at8_3055689_3486987.wav,-1.234623956954263,0.7517731309286207,-0.5131507150539075,0.9413520802818232,2.7757651200156377,1,ROC_se0_ag1_f_01_1_3106742_3138060.wav
843,no1_12133674_12585699.wav,-1.1276497650710644,-1.329940920281972,-0.46892199765244197,0.9315708571650481,2.6110734562315363,1,ROC_se0_ag1_f_01_1_2685915_2720794.wav
844,so5_12828690_13155030.wav,-1.234623956954263,-1.329940920281972,-0.7371174116825961,0.9730818026448261,3.5876656117550385,1,DCB_se2_ag2_m_01_1_3054633_3099351.wav
845,at8_1150128_1496313.wav,-1.234623956954263,0.7517731309286207,-0.6947707673620483,0.9433666546482946,2.8128570720705506,1,ROC_se0_ag1_m_02_1_1272916_1306866.wav
846,at5_5758578_6391413.wav,-1.234623956954263,-1.329940920281972,-0.08309701606519698,0.9693195092288824,3.4529673156057012,1,ROC_se0_ag1_f_01_1_1134270_1160100.wav
